Time,Favorites,Retweets,Compound,Negative,Positive,Neutral,Open,High,Low,Close,Volume,Funding Rate 0000,Funding Rate 0800,Funding Rate 1600,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions
20201001.0,300.0,50.0,0.4052666666666667,0.0,0.146,0.8540000000000001,10777.2,10917.5,10437.5,10620.1,24280779.68,0.01,0.01,0.01,4.16,4.82,922880.0,679937.0,304757.0
20200930.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10840.2,10846.8,10658.2,10777.2,10047258.7,0.01,0.01,0.01,4.16,5.2,1118241.0,748143.0,351417.0
20200929.0,13.5,20.0,0.36335,0.0,0.10500000000000001,0.895,10693.1,10872.3,10630.0,10840.2,12002442.83,0.01,0.01,0.01,4.36,4.82,998051.0,735651.0,347696.0
20200928.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10772.5,10956.8,10636.9,10693.2,18483736.16,0.01,0.01,0.01,4.36,4.72,884124.0,629197.0,295476.0
20200927.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10728.9,10798.7,10589.4,10772.4,12675761.19,0.01,0.01,0.01,3.96,4.34,784428.0,538619.0,259382.0
20200926.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10688.2,10823.0,10646.9,10729.0,14666559.62,0.01,0.01,0.01,4.12,4.15,952990.0,591249.0,276162.0
20200925.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10736.2,10759.2,10554.8,10688.2,22619114.45,0.0,-0.02,0.0,4.52,4.33,1140261.0,741029.0,353070.0
20200924.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10241.7,10792.5,10194.2,10736.3,29881440.28,-0.01,0.0,0.01,4.32,4.33,943668.0,684217.0,316552.0
20200923.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10528.8,10535.4,10137.6,10241.7,31686806.7,0.01,0.0,0.0,4.71,4.78,1013565.0,733591.0,349938.0
20200922.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10417.1,10571.8,10357.6,10528.8,26103733.99,0.01,0.01,0.01,4.91,5.05,968239.0,678668.0,312989.0
20200921.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10919.6,10986.7,10297.3,10417.1,51304371.61,-0.01,-0.01,-0.01,5.3,5.14,946997.0,644695.0,297605.0
20200920.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,11081.6,11081.6,10754.6,10919.5,24039099.07,-0.01,-0.01,-0.01,4.32,4.96,820833.0,535691.0,259095.0
20200919.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10932.4,11178.2,10890.0,11081.6,20826842.08,0.0,-0.01,-0.01,4.29,4.06,892685.0,624125.0,296357.0
20200918.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10938.8,11037.0,10815.1,10932.3,22964818.35,0.0,0.01,0.01,4.68,4.39,974291.0,687638.0,325157.0
20200917.0,158.0,27.0,0.0,0.0,0.0,1.0,10954.7,11043.7,10746.5,10938.7,33985407.1,0.0,0.0,0.0,5.07,4.31,1101957.0,740029.0,348581.0
20200916.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10784.9,11091.9,10665.1,10954.7,46111235.93,-0.01,-0.01,0.0,5.46,4.23,1064243.0,747111.0,342609.0
20200915.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10672.3,10930.1,10606.5,10785.0,47177935.05,0.0,-0.02,0.0,5.27,4.55,976024.0,718787.0,332957.0
20200914.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10329.6,10749.1,10244.6,10672.9,39353163.8,0.01,0.01,0.01,5.27,4.39,1016193.0,726085.0,354020.0
20200913.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10440.2,10579.0,10214.1,10329.6,28938920.31,0.01,0.01,0.01,4.68,4.96,803998.0,540351.0,255110.0
20200912.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10387.0,10476.9,10270.1,10440.2,17296369.99,0.01,0.01,0.01,3.62,4.83,890683.0,604531.0,300152.0
20200911.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10337.9,10395.5,10196.6,10386.9,24470994.07,0.01,0.01,0.01,3.94,4.83,951505.0,677215.0,308323.0
20200910.0,19.0,4.0,0.0,0.0,0.0,1.0,10219.6,10482.7,10211.4,10338.0,39177534.49,0.01,0.01,0.01,4.25,5.02,1103924.0,745318.0,345981.0
20200909.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10127.1,10341.8,9983.7,10219.7,30600579.13,0.01,0.01,0.01,4.73,7.43,968245.0,681429.0,314864.0
20200908.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10372.1,10437.5,9851.8,10127.1,60912156.03,0.01,0.01,0.01,5.04,4.93,974053.0,693543.0,332668.0
20200907.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10255.8,10411.6,9877.0,10372.1,51650116.33,0.01,0.01,0.01,5.04,5.2,1086059.0,672721.0,327662.0
20200906.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10168.1,10345.5,9996.9,10254.3,64904632.11,0.01,0.01,0.01,5.04,5.58,988383.0,557370.0,262820.0
20200905.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10447.1,10565.2,9836.9,10166.4,133940966.2,0.01,0.01,0.01,7.27,6.01,984198.0,685736.0,325523.0
20200904.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,10134.6,10625.0,9825.0,10447.2,106170415.5,0.02,0.01,0.01,8.52,6.1,1004854.0,680093.0,298286.0
20200903.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,11387.6,11458.7,9900.0,10136.2,94769303.96,0.05,0.02,0.02,7.89,6.38,983249.0,691592.0,310922.0
20200902.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,11922.5,11952.4,11155.0,11387.6,61354174.4,0.05,0.03,0.04,7.06,6.47,1029017.0,714425.0,317449.0
20200901.0,63.5,17.0,0.12111666666666666,0.0,0.035,0.965,11651.6,12049.4,11530.1,11922.4,52596404.71,0.02,0.01,0.02,6.85,6.2,1074307.0,795329.0,376508.0
20200831.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11710.9,11780.0,11572.1,11651.6,33293706.41,0.01,0.01,0.01,5.82,5.83,935410.0,662241.0,302920.0
20200830.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11467.3,11715.6,11460.7,11711.0,32896421.41,0.01,0.01,0.01,5.4,6.2,821271.0,555079.0,269114.0
20200829.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11527.4,11577.6,11423.1,11467.4,25519800.91,0.01,0.01,0.01,4.63,5.49,972062.0,617518.0,292783.0
20200828.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11329.0,11540.0,11279.1,11527.4,32362796.51,0.01,0.01,0.01,5.59,5.22,1080096.0,720277.0,352722.0
20200827.0,694.0,126.0,0.4019,0.0,0.058,0.942,11460.8,11584.7,11127.0,11327.9,54132236.31,0.01,0.01,0.01,5.79,5.4,947577.0,702891.0,328157.0
20200826.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11320.7,11536.5,11243.6,11460.7,42797831.36,0.04,0.02,0.01,5.98,5.67,1030264.0,696908.0,324184.0
20200825.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11751.4,11765.8,11080.5,11320.7,50297421.23,0.01,0.01,0.01,6.75,5.76,951716.0,678008.0,304409.0
20200824.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11647.4,11823.8,11588.3,11751.4,26403569.7,0.01,0.01,0.01,6.56,5.49,944242.0,674821.0,329133.0
20200823.0,2582.0,679.0,0.0,0.0,0.0,1.0,11665.4,11713.6,11514.8,11647.4,25727159.41,0.01,0.01,0.01,5.4,5.58,906460.0,569381.0,288728.0
20200822.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11529.3,11685.0,11379.0,11665.3,31954463.63,0.01,0.01,0.01,5.4,6.03,950674.0,649053.0,311699.0
20200821.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11858.0,11878.0,11492.8,11529.4,48133950.69,0.02,0.01,0.01,5.76,6.12,1095556.0,675988.0,314297.0
20200820.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11753.4,11879.7,11667.4,11858.0,35922896.97,0.02,0.02,0.01,6.48,6.03,994559.0,705709.0,333683.0
20200819.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11945.4,12019.6,11563.5,11753.3,67083607.1,0.1,0.08,0.05,7.02,6.2,988648.0,710405.0,333879.0
20200818.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,12280.8,12383.1,11250.0,11945.4,62737295.58,0.09,0.12,0.08,7.74,6.12,1008612.0,739835.0,346036.0
20200817.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11910.2,12450.0,11770.3,12280.8,65821861.61,0.03,0.03,0.04,8.1,6.55,878796.0,652100.0,292944.0
20200816.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11854.5,11932.2,11685.0,11910.1,44109139.1,0.02,0.02,0.05,6.12,6.82,892624.0,571198.0,285069.0
20200815.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11759.8,11980.0,11668.6,11854.4,48282087.27,0.03,0.01,0.04,6.3,6.77,973628.0,664922.0,313760.0
20200814.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11775.7,11850.0,11635.6,11759.7,34125775.08,0.01,0.02,0.04,6.66,7.05,1086754.0,755913.0,365679.0
20200813.0,245.0,54.0,0.3094,0.111,0.191,0.699,11565.0,11787.0,11272.8,11775.6,48028002.87,0.01,0.01,0.01,6.66,7.15,952528.0,690043.0,325346.0
20200812.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11392.1,11615.8,11152.4,11564.7,41577942.73,0.06,0.01,0.01,7.02,6.39,1049344.0,733894.0,346405.0
20200811.0,176.0,17.0,0.4939,0.0,0.262,0.738,11890.3,11933.2,11127.3,11392.1,73435511.92,0.03,0.01,0.02,7.56,6.58,1086328.0,744212.0,349952.0
20200810.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11682.2,12055.7,11500.1,11890.1,63427375.94,0.01,0.01,0.13,7.74,6.39,967780.0,683507.0,308367.0
20200809.0,1327.0,121.0,0.7351,0.0,0.131,0.869,11765.7,11794.1,11524.6,11682.2,36842382.49,0.01,0.01,0.02,6.12,6.2,911571.0,564507.0,268402.0
20200808.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11592.3,11805.0,11518.0,11765.7,43387835.85,0.02,0.01,0.01,4.52,4.92,951540.0,625679.0,283631.0
20200807.0,3980.0,1006.0,0.4215,0.0,0.098,0.902,11764.4,11906.7,11325.0,11592.3,60108914.23,0.04,0.03,0.02,5.29,4.92,1049182.0,707225.0,326499.0
20200806.0,149.0,53.0,0.4201,0.0,0.285,0.715,11741.1,11900.0,11566.3,11764.2,43614008.51,0.02,0.04,0.04,5.94,5.24,1120216.0,762479.0,356612.0
20200805.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11188.6,11782.0,11097.8,11741.2,52656162.22,0.04,0.01,0.02,5.42,5.16,957619.0,655315.0,291814.0
20200804.0,591.3333333333334,66.66666666666667,0.10606666666666666,0.035666666666666666,0.118,0.8466666666666667,11220.7,11410.0,11020.3,11188.7,42836893.49,0.04,0.03,0.03,5.16,5.16,1003351.0,708169.0,329032.0
20200803.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11070.6,11477.0,10890.0,11220.6,50278564.07,0.02,0.03,0.05,5.68,5.56,1080975.0,708227.0,333753.0
20200802.0,191.0,53.0,0.5267,0.0,0.175,0.825,11799.8,12108.7,9998.0,11070.6,89202389.65,0.05,0.1,0.04,6.84,6.2,950873.0,616214.0,287869.0
20200801.0,1103.925925925926,241.74074074074076,0.37940740740740736,0.016296296296296295,0.14644444444444446,0.8374074074074074,11336.3,11857.7,11206.6,11799.4,68483640.24,0.04,0.03,0.03,11.13,7.02,954055.0,644333.0,296705.0
20200731.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,11100.4,11446.3,10963.4,11336.4,50063703.11,0.07,0.08,0.04,9.03,5.49,1062923.0,733209.0,356906.0
20200730.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,11100.9,11170.0,10833.5,11100.3,49449031.08,0.06,0.06,0.07,8.82,5.22,968423.0,689993.0,327789.0
20200729.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,10909.8,11336.0,10450.0,11101.0,60682503.56,0.1,0.08,0.07,9.87,5.76,1039672.0,717842.0,346521.0
20200728.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,11026.7,11240.0,10561.8,10909.8,94002261.64,0.05,0.14,0.12,12.6,6.12,1059084.0,745966.0,354742.0
20200727.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9931.0,11380.0,9922.0,11026.5,122171905.2,0.07,0.05,0.09,11.76,6.03,1022491.0,690892.0,326769.0
20200726.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9699.7,10124.6,9648.2,9931.0,42443947.98,0.01,0.01,0.01,7.56,5.58,999311.0,608050.0,298580.0
20200725.0,496.0,80.0,0.0,0.0,0.0,1.0,9540.2,9729.6,9525.7,9699.6,24221598.07,0.01,0.01,0.01,5.46,5.46,972156.0,619497.0,293883.0
20200724.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9603.1,9631.9,9466.5,9540.2,21509887.29,0.01,0.01,0.01,5.46,5.26,1083981.0,740460.0,369432.0
20200723.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9516.1,9665.6,9444.5,9603.0,29514427.94,0.01,0.01,0.01,5.85,5.66,977856.0,696765.0,336245.0
20200722.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9385.5,9531.2,9277.7,9516.1,25105729.03,0.01,0.01,0.01,4.88,5.46,1017627.0,748958.0,364792.0
20200721.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9160.1,9430.2,9153.1,9385.4,27440003.94,0.01,0.01,0.01,5.07,5.26,927506.0,660884.0,312871.0
20200720.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9206.6,9218.7,9132.3,9159.9,16242272.54,0.01,0.01,0.01,4.29,4.96,940265.0,644972.0,309747.0
20200719.0,709.0,227.0,0.0,0.0,0.0,1.0,9168.9,9229.0,9103.9,9206.6,13991238.88,0.01,0.01,0.01,4.68,4.96,872974.0,550119.0,277093.0
20200718.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9154.2,9204.8,9122.4,9168.9,12435784.2,0.01,0.01,0.01,5.58,9.51,892684.0,632584.0,311022.0
20200717.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9133.4,9184.2,9088.6,9154.1,11101702.45,0.01,0.01,0.01,3.81,5.16,847984.0,629600.0,293907.0
20200716.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9199.0,9224.9,9046.4,9133.4,16957225.84,0.01,0.01,0.01,5.58,5.56,966383.0,709099.0,345849.0
20200715.0,5.0,1.0,0.4549,0.0,0.128,0.872,9253.4,9274.5,9161.0,9198.9,14428470.61,0.01,0.01,0.01,4.5,5.56,971186.0,671171.0,316064.0
20200714.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9242.5,9275.0,9117.4,9253.3,15757909.8,0.01,0.01,0.01,3.68,5.56,993499.0,734433.0,359847.0
20200713.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9299.6,9339.5,9204.6,9242.6,19481242.85,0.01,0.01,0.01,3.41,5.36,909653.0,638906.0,310227.0
20200712.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9232.6,9342.7,9159.9,9298.6,13174635.28,0.01,0.01,0.01,3.13,4.96,745665.0,525851.0,282364.0
20200711.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9287.0,9298.7,9180.2,9232.5,12748633.72,0.01,0.01,0.01,4.32,5.04,885970.0,601249.0,306771.0
20200710.0,5.0,8.0,0.4549,0.0,0.133,0.867,9235.2,9313.0,9128.4,9286.9,18498117.24,0.01,0.01,0.01,4.51,4.94,976205.0,681724.0,345996.0
20200709.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9435.4,9439.2,9164.8,9235.1,24762314.24,0.01,0.01,0.01,4.88,5.75,1033334.0,708162.0,362718.0
20200708.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9255.0,9467.9,9230.0,9435.3,24888589.34,0.01,0.01,0.01,5.26,6.35,1024085.0,702636.0,347455.0
20200707.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9342.9,9378.5,9186.7,9254.9,30098389.26,0.01,0.01,0.01,4.7,5.14,969354.0,706177.0,345975.0
20200706.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9072.4,9374.1,9060.0,9342.9,34101061.35,0.01,0.01,0.01,4.88,4.64,989688.0,678157.0,338767.0
20200705.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9135.4,9143.2,8912.0,9072.4,22045158.2,0.01,0.01,0.01,4.32,4.34,771473.0,509206.0,274104.0
20200704.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9059.0,9187.6,9044.3,9135.9,11365928.56,0.01,0.01,0.01,3.81,3.64,799989.0,561108.0,288647.0
20200703.0,303.75,79.0,0.22745,0.0,0.06525,0.93475,9087.1,9123.5,9038.1,9058.8,12000862.6,0.01,0.01,0.01,3.99,3.47,944676.0,661454.0,331009.0
