Time,Compound,Close,Volume,FundingRate,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions,Close_mean,Close_std
2021-07-05 00:00:00,0.29323125,33683.7,138884272.9,0.006666666666666667,10.21,16.11,902032,547735.0,223760.0,34580.1,745.7119618193339
2021-07-06 00:00:00,0.29323125,34228.5,151140327.8,-0.006666666666666667,9.51,15.53,853332,579824.0,228279.0,34544.200000000004,803.0540143729121
2021-07-07 00:00:00,0.29323125,33862.8,131551764.0,-0.0033333333333333335,8.82,14.38,811614,568382.0,221227.0,34395.299999999996,808.0171285316138
2021-07-08 00:00:00,0.29323125,32875.7,145653465.5,0.0,9.74,14.96,802085,580441.0,230719.0,33925.0,277.674971865583
2021-07-09 00:00:00,0.29323125,33816.4,112577830.2,-0.02,9.05,13.23,818441,569423.0,227511.0,33655.666666666664,699.78219706844
2021-07-10 00:00:00,0.29323125,33510.0,109503559.5,-0.0033333333333333335,7.89,12.08,726034,485683.0,187263.0,33518.3,556.9913015484376
2021-07-11 00:00:00,0.29323125,34263.5,97552330.49,0.006666666666666667,10.44,15.49,690684,436977.0,166144.0,33400.700000000004,479.78014756828213
2021-07-12 00:00:00,0.29323125,33089.4,138177733.4,0.0033333333333333335,11.04,17.7,838472,560833.0,220269.0,33863.3,378.9330679691992
2021-07-13 00:00:00,0.8402,32725.2,118153057.6,0.01,11.33,18.44,807050,542415.0,229916.0,33620.96666666667,594.8637687184611
2021-07-14 00:00:00,0.29323125,32819.3,141937548.6,0.0033333333333333335,11.93,19.18,817900,564753.0,236217.0,33359.36666666667,803.8987643565467
2021-07-15 00:00:00,0.23579999999999998,31868.5,133583939.9,0.0,11.63,18.44,828844,572802.0,226234.0,32877.96666666667,189.05486858074255
2021-07-16 00:00:00,0.29323125,31389.1,105188036.5,0.0,11.93,16.23,764392,552751.0,223466.0,32471.000000000004,523.8973086405741
2021-07-17 00:00:00,0.29323125,31520.2,89815389.13,0.0033333333333333335,10.74,15.49,640355,458821.0,182047.0,32025.633333333342,727.9328082551782
2021-07-18 00:00:00,0.29323125,31778.1,105548271.8,0.006666666666666667,12.6,16.73,651828,422214.0,161122.0,31592.600000000006,247.76482801445127
2021-07-19 00:00:00,0.29323125,30833.3,103744972.3,-0.0033333333333333335,15.75,19.12,845474,552678.0,226803.0,31562.46666666667,197.9143838491042
2021-07-20 00:00:00,0.29323125,29782.5,167764490.4,-0.01,19.95,23.1,822257,571829.0,230509.0,31377.2,488.3630923821725
2021-07-21 00:00:00,0.29323125,32144.0,217802130.2,-0.02666666666666667,18.55,19.12,815589,571507.0,235680.0,30797.966666666674,998.2690886402016
2021-07-22 00:00:00,0.40605,32289.7,101199710.7,-0.016666666666666666,16.45,17.52,780869,571344.0,230282.0,30919.933333333338,1183.1312536377836
2021-07-23 00:00:00,0.29323125,33634.7,105752206.3,-0.006666666666666667,14.0,16.73,803246,581850.0,231130.0,31405.400000000005,1407.3593819636383
2021-07-24 00:00:00,0.29323125,34256.7,127958831.1,-0.006666666666666667,14.35,19.12,712132,497255.0,198091.0,32689.46666666667,821.831286417181
2021-07-25 00:00:00,0.29323125,35388.4,141970016.8,-0.02,14.04,17.97,641796,440908.0,174535.0,33393.700000000004,1005.4019096861823
2021-07-26 00:00:00,0.7552,37242.9,537795117.3,-0.016666666666666666,25.41,29.69,958347,644448.0,261950.0,34426.600000000006,889.1093464812905
2021-07-27 00:00:00,-0.2732,39465.5,214670342.3,0.01,18.05,21.87,903400,600692.0,255221.0,35629.333333333336,1507.608789883314
2021-07-28 00:00:00,0.0,40015.5,399785544.5,0.0033333333333333335,17.72,21.87,868607,605433.0,251223.0,37365.600000000006,2041.3176063512642
2021-07-29 00:00:00,0.3818,40022.4,292111567.1,0.006666666666666667,15.38,20.31,880689,620900.0,262612.0,38907.966666666674,1467.9782877592552
2021-07-30 00:00:00,0.0,42217.2,305134414.3,0.01,15.04,20.31,841162,629903.0,255417.0,39834.466666666674,319.553130687769
2021-07-31 00:00:00,0.29323125,41464.0,245815752.1,0.006666666666666667,15.38,21.09,720022,532121.0,207348.0,40751.700000000004,1269.164918361196
2021-08-01 00:00:00,0.32165959753787876,39852.1,281739326.8,0.01,11.16,17.35,695892,474430.0,185157.0,41234.53333333333,1115.2479425365427
2021-08-02 00:00:00,0.32165959753787876,39147.8,283806454.7,0.01,11.42,15.42,899861,583866.0,239277.0,41177.76666666667,1208.2514818248756
2021-08-03 00:00:00,0.294725,38201.7,356802445.0,0.01,10.64,14.14,820918,593856.0,246198.0,40154.63333333334,1187.3670129038733
2021-08-04 00:00:00,0.22889999999999996,39719.8,314458638.2,0.01,10.38,16.06,842870,587149.0,239596.0,39067.200000000004,828.146913294504
2021-08-05 00:00:00,0.18560000000000004,40864.4,429871959.3,0.006666666666666667,10.38,20.56,854629,614597.0,246175.0,39023.100000000006,766.6938567637211
2021-08-06 00:00:00,0.09547272727272729,42839.6,357276690.5,0.01,11.42,18.63,894265,636514.0,260810.0,39595.30000000001,1335.708804342877
2021-08-07 00:00:00,0.5994,44574.4,365418851.2,0.01,12.98,22.49,724467,529222.0,212229.0,41141.26666666667,1578.2203183750935
2021-08-08 00:00:00,0.32165959753787876,43792.8,369925437.3,0.01,13.32,21.68,740945,482998.0,191623.0,42759.466666666674,1856.2976629117331
2021-08-09 00:00:00,0.32165959753787876,46269.0,353748144.7,0.01,14.41,21.05,934412,611235.0,252660.0,43735.600000000006,868.8133516457814
2021-08-10 00:00:00,0.5180874999999999,45581.3,300838105.0,0.01,13.86,23.6,875882,626461.0,260968.0,44878.73333333334,1265.841891126619
2021-08-11 00:00:00,0.8979,45520.8,350803776.9,0.01,14.41,26.79,866724,631031.0,262437.0,45214.366666666676,1278.2298945537666
2021-08-12 00:00:00,0.32165959753787876,44415.2,404820768.0,0.01,13.86,24.24,842547,605994.0,250961.0,45790.36666666667,415.61095188985865
2021-08-13 00:00:00,-0.02563333333333333,47807.7,378273659.2,0.01,12.78,23.6,917929,639596.0,260624.0,45172.43333333334,656.4806191586666
2021-08-14 00:00:00,0.32165959753787876,47071.4,305557435.9,0.01,12.23,23.6,724702,520081.0,209074.0,45914.56666666667,1730.1887767901987
2021-08-15 00:00:00,0.32165959753787876,46980.4,349642973.4,0.01,11.52,22.92,750378,474649.0,186239.0,46431.43333333333,1784.497706171305
2021-08-16 00:00:00,0.32165959753787876,45887.0,382127783.3,0.01,12.04,24.16,978773,628859.0,263529.0,47286.50000000001,453.65992769597545
2021-08-17 00:00:00,0.5994,44684.3,465759379.1,0.01,11.52,24.16,953226,618951.0,257766.0,46646.26666666667,659.1165703656642
2021-08-18 00:00:00,0.32165959753787876,44708.3,423494019.1,0.01,11.26,21.68,876483,604474.0,247333.0,45850.56666666667,1148.4834971956602
2021-08-19 00:00:00,0.06346,46765.7,329313825.6,0.01,10.73,22.3,888796,613135.0,253447.0,45093.20000000001,687.5556922879891
2021-08-20 00:00:00,0.55135,49319.4,379218742.1,0.01,12.04,25.4,984372,676861.0,271837.0,45386.100000000006,1194.8289082532028
2021-08-21 00:00:00,0.32165959753787876,48821.3,325201390.7,0.013333333333333334,11.52,22.92,787645,555440.0,219407.0,46931.13333333334,2309.997173879336
2021-08-22 00:00:00,0.32165959753787876,49237.4,278508768.6,0.013333333333333334,11.88,23.54,715639,474281.0,190631.0,48302.13333333334,1353.6973233814883
2021-08-23 00:00:00,-0.5994,49478.2,352804744.5,0.02,14.64,27.26,973417,648964.0,270736.0,49126.03333333333,267.07265552654917
2021-08-24 00:00:00,0.4404,47662.5,281234168.4,0.02,13.26,26.64,945668,637990.0,263984.0,49178.966666666674,332.3255080940799
2021-08-25 00:00:00,0.32165959753787876,48983.2,238867868.0,0.023333333333333334,12.43,24.16,867743,636566.0,263009.0,48792.700000000004,986.1593126857072
2021-08-26 00:00:00,0.4767,46829.5,256433924.3,0.013333333333333334,11.88,22.92,818959,625141.0,258590.0,48707.966666666674,938.6195519645316
2021-08-27 00:00:00,0.3705916666666667,49054.1,215034437.6,0.01,10.77,22.3,864176,619412.0,256813.0,47825.06666666667,1086.0142095434535
2021-08-28 00:00:00,0.32165959753787876,48890.0,159023327.2,0.016666666666666666,10.22,22.3,726381,538074.0,218268.0,48288.93333333333,1264.4033942259841
2021-08-29 00:00:00,0.32165959753787876,48763.2,178385922.9,0.013333333333333334,10.08,23.54,685753,474721.0,191650.0,48257.866666666676,1239.72001005477
2021-08-30 00:00:00,0.32165959753787876,46981.0,247649040.1,0.01,10.36,24.2,910173,591561.0,250955.0,48902.43333333334,145.84801448787258
2021-08-31 00:00:00,0.4496,47095.5,210838523.3,0.030000000000000002,10.92,24.85,930055,656399.0,271163.0,48211.4,1067.4421202092751
2021-09-01 00:00:00,0.37685818452380954,48815.3,224376539.3,0.030000000000000002,10.08,24.85,954959,682571.0,280865.0,47613.23333333334,997.5445169667042
2021-09-02 00:00:00,0.9696,49248.9,252058688.2,0.04,11.2,26.81,1026339,714181.0,289900.0,47630.600000000006,1027.5763377953997
2021-09-03 00:00:00,0.8402,50011.0,284012587.5,0.04666666666666667,11.48,26.81,1008068,686568.0,283991.0,48386.56666666667,1138.9214605626569
2021-09-04 00:00:00,0.37685818452380954,49902.6,164611825.1,0.023333333333333334,10.08,27.47,776022,574763.0,227732.0,49358.4,605.3241363076742
2021-09-05 00:00:00,0.37685818452380954,51768.0,197799196.4,0.013333333333333334,13.68,26.02,735688,506792.0,205066.0,49720.833333333336,412.2844204307083
2021-09-06 00:00:00,0.37685818452380954,52667.2,237997715.3,0.016666666666666666,15.9,29.27,968860,627019.0,268877.0,50560.53333333335,1047.1004981995281
2021-09-07 00:00:00,0.37685818452380954,46861.7,611376305.1,0.01,26.99,40.98,938525,662890.0,276624.0,51445.93333333334,1410.1590312193557
2021-09-08 00:00:00,0.22151428571428572,46048.1,335884186.5,0.013333333333333334,24.77,30.58,907794,653910.0,270483.0,50432.30000000001,3124.7445383577196
2021-09-09 00:00:00,0.37685818452380954,46393.1,267985685.5,0.01,18.12,27.97,937415,691292.0,274384.0,48525.666666666664,3609.668960352197
2021-09-10 00:00:00,0.8004,44850.3,285236810.2,0.01,16.27,24.72,906178,640477.0,261371.0,46434.30000000001,408.3617513886306
2021-09-11 00:00:00,0.37685818452380954,45170.5,184897662.1,0.01,14.05,22.77,823454,552535.0,218445.0,45763.833333333336,809.7305807061042
2021-09-12 00:00:00,0.37685818452380954,46025.5,188488416.8,0.01,9.72,21.68,705573,495873.0,192691.0,45471.30000000001,814.1980348768753
2021-09-13 00:00:00,0.37685818452380954,44938.3,329259917.0,0.01,11.34,22.89,908372,609049.0,255970.0,45348.76666666667,607.5426020706064
2021-09-14 00:00:00,0.5153,47108.8,222264878.2,0.01,10.26,21.08,952892,646621.0,268127.0,45378.100000000006,572.5594117621185
2021-09-15 00:00:00,0.0,48124.3,218201912.8,0.01,10.26,21.08,976201,654103.0,268957.0,46024.20000000001,1085.250583965418
2021-09-16 00:00:00,0.5598666666666666,47738.6,215858424.1,0.01,10.26,22.29,1021047,673139.0,271223.0,46723.80000000001,1627.5188938986767
2021-09-17 00:00:00,0.0,47300.3,204334748.2,0.01,9.45,21.08,943981,652602.0,271040.0,47657.23333333334,512.6162924940696
2021-09-18 00:00:00,0.37685818452380954,48294.0,172058748.1,0.01,8.91,19.28,819880,561878.0,227661.0,47721.06666666667,412.2797149149565
2021-09-19 00:00:00,0.37685818452380954,47242.5,187339847.2,0.01,11.88,22.92,714326,501580.0,200516.0,47777.63333333334,497.9986177996366
2021-09-20 00:00:00,0.0,43018.6,481199344.8,0.01,19.01,31.06,1014971,645684.0,270233.0,47612.26666666667,591.1052895469405
2021-09-21 00:00:00,0.34975,40730.4,421193931.2,0.01,19.8,28.1,844883,596757.0,244568.0,46185.03333333335,2792.1565327414205
2021-09-22 00:00:00,0.4404,43556.4,269585374.0,0.01,17.82,25.14,888195,645903.0,275235.0,43663.83333333334,3303.6504269263987
2021-09-23 00:00:00,0.7372000000000001,44865.7,236772551.6,0.006666666666666667,15.84,24.4,918846,642773.0,268689.0,42435.13333333334,1500.631204970486
2021-09-24 00:00:00,0.0,42803.9,410919062.9,-0.0033333333333333335,22.97,31.06,958548,679045.0,277565.0,43050.833333333336,2113.498228845028
2021-09-25 00:00:00,0.37685818452380954,42676.6,185182671.4,0.006666666666666667,17.03,23.66,702530,536442.0,212575.0,43742.0,1043.3553229833203
2021-09-26 00:00:00,0.0,43170.6,227257670.8,0.006666666666666667,10.08,19.21,699993,494512.0,195560.0,43448.73333333334,1228.7787527993014
2021-09-27 00:00:00,0.0,42137.0,202917520.4,0.006666666666666667,9.81,19.83,901586,613346.0,255873.0,42883.700000000004,256.48592553541636
2021-09-28 00:00:00,0.37685818452380954,41018.9,206345988.1,0.0033333333333333335,9.81,19.21,935822,620834.0,262292.0,42661.4,516.9676198736145
2021-09-29 00:00:00,0.37685818452380954,41536.9,184926857.3,0.0033333333333333335,9.81,17.97,830989,589252.0,241991.0,42108.833333333336,1076.1264996882092
2021-09-30 00:00:00,0.5955,43817.2,238839823.9,0.01,9.28,17.35,1059608,706763.0,293074.0,41564.26666666667,559.5521453191606
2021-10-01 00:00:00,0.41005,48144.5,363416598.9,0.0033333333333333335,11.94,19.83,962201,697433.0,277042.0,42124.33333333334,1488.7676660013788
2021-10-02 00:00:00,0.16159555555555555,47631.6,211051611.6,0.006666666666666667,10.08,18.59,963528,631501.0,259961.0,44499.53333333333,3356.229807884269
2021-10-03 00:00:00,0.16159555555555555,48204.2,308151904.9,0.01,11.88,26.02,808347,553275.0,218112.0,46531.100000000006,2364.2560161702636
2021-10-04 00:00:00,0.16159555555555555,49223.7,509138223.2,0.01,13.58,29.38,1015651,650133.0,268955.0,47993.43333333333,314.7753855218473
2021-10-05 00:00:00,-0.4019,51462.3,433273705.8,0.006666666666666667,15.61,33.58,1037679,729159.0,312538.0,48353.166666666664,806.4359263638914
2021-10-06 00:00:00,0.5139,55314.7,609030484.6,0.006666666666666667,20.03,41.13,914612,657752.0,267749.0,49630.06666666667,1666.6296239207604
2021-10-07 00:00:00,0.16159555555555555,53778.6,583950349.0,0.016666666666666666,16.97,42.81,1144142,784172.0,325875.0,52000.23333333334,3080.925097000893
2021-10-08 00:00:00,0.16159555555555555,53949.7,417615286.1,0.02666666666666667,15.61,36.09,978503,689788.0,280028.0,53518.53333333333,1939.3226764336491
2021-10-09 00:00:00,0.16159555555555555,54947.7,303944142.6,0.01,13.58,34.42,991926,620238.0,246189.0,54347.666666666664,841.8336553795486
2021-10-10 00:00:00,0.16159555555555555,54663.6,415682780.3,0.016666666666666666,13.32,25.4,803826,536877.0,211506.0,54225.333333333336,631.4103288113898
2021-10-11 00:00:00,0.16159555555555555,57471.9,482625180.7,0.01,17.08,30.08,1009017,676676.0,280184.0,54520.333333333336,514.1935465655692
2021-10-12 00:00:00,0.33525,56004.5,529269410.6,0.01,16.39,28.74,937369,673664.0,274155.0,55694.4,1545.9003493098191
2021-10-13 00:00:00,0.16159555555555555,57367.2,470511860.3,0.01,15.03,26.07,975651,677323.0,288916.0,56046.666666666664,1404.6247695842158
2021-10-14 00:00:00,0.56625,57344.9,471000802.4,0.013333333333333334,16.05,27.41,1007101,690594.0,282383.0,56947.86666666667,818.6550087365225
2021-10-15 00:00:00,0.16159555555555555,61673.9,860666768.9,0.023333333333333334,22.2,29.41,1017121,744869.0,297746.0,56905.53333333335,780.3974137126553
2021-10-16 00:00:00,0.16159555555555555,60878.4,402479983.2,0.03,20.15,28.08,937355,674026.0,270052.0,58795.33333333334,2492.9367948925615
2021-10-17 00:00:00,-0.2732,61526.2,385518488.3,0.036666666666666674,16.92,26.64,823877,559522.0,215883.0,59965.73333333334,2304.296114506348
2021-10-18 00:00:00,0.0,62027.8,624039708.7,0.03333333333333333,20.09,27.97,1003479,693822.0,285368.0,61359.5,423.13913786786225
2021-10-19 00:00:00,0.5096333333333333,64285.4,702243691.5,0.01,23.62,28.64,1077371,743673.0,312018.0,61477.466666666674,576.2475972434762
2021-10-20 00:00:00,0.46773333333333333,66007.2,644294797.4,0.01,29.61,31.3,977215,713105.0,291813.0,62613.13333333334,1469.7814440687255
2021-10-21 00:00:00,0.16159555555555555,62210.1,863866244.7,0.06333333333333334,26.79,32.64,1139133,765389.0,320743.0,64106.80000000001,1995.70277345982
2021-10-22 00:00:00,0.528,60699.0,491055331.9,0.03666666666666667,21.86,29.97,957015,693316.0,287550.0,64167.56666666667,1901.2905152365747
2021-10-23 00:00:00,0.16159555555555555,61296.2,349728982.8,0.023333333333333334,16.92,28.64,826969,597144.0,223941.0,62972.100000000006,2734.9094701644844
2021-10-24 00:00:00,0.0,60854.0,384294281.8,0.030000000000000002,12.49,42.13,737951,554996.0,211220.0,61401.76666666666,761.0611298239597
2021-10-25 00:00:00,0.0,63082.8,429536055.0,0.03333333333333333,14.71,42.94,1079523,704167.0,284680.0,60949.73333333333,309.89613313008533
2021-10-26 00:00:00,-0.5106,60329.6,439034713.6,0.04,15.54,50.23,998333,715943.0,294029.0,61744.333333333336,1180.0444793857898
2021-10-27 00:00:00,0.16159555555555555,58408.2,649228950.5,0.04,16.65,72.11,944035,715873.0,292114.0,61422.13333333334,1461.8854857097804
2021-10-28 00:00:00,0.27881666666666666,60590.7,692607986.7,0.016666666666666666,14.71,72.11,1055114,749957.0,295558.0,60606.86666666667,2349.601858470712
2021-10-29 00:00:00,0.16159555555555555,62253.3,472894245.6,0.016666666666666666,13.6,66.44,1014855,758210.0,305733.0,59776.166666666664,1191.865304188819
2021-10-30 00:00:00,0.16159555555555555,61855.9,298289856.7,0.02666666666666667,11.66,67.25,906672,666759.0,252061.0,60417.4,1928.3991210316674
2021-10-31 00:00:00,0.0,61293.6,408215639.5,0.030000000000000002,11.16,48.33,893617,574308.0,217435.0,61566.63333333333,868.2258308348702
2021-11-01 00:00:00,0.33069542915931804,60897.5,489592233.2,0.03333333333333333,11.7,56.18,1053426,732119.0,293282.0,61800.93333333333,482.20537463706205
2021-11-02 00:00:00,0.33069542915931804,63221.9,495641463.2,0.03666666666666667,12.52,60.41,1035030,736296.0,297402.0,61349.0,481.59579524285084
2021-11-03 00:00:00,0.3328,62894.0,450449274.4,0.056666666666666664,11.7,48.33,1069212,724143.0,288746.0,61804.333333333336,1243.5213079512857
2021-11-04 00:00:00,0.15571666666666664,61401.9,386571709.0,0.043333333333333335,11.98,47.12,998917,729141.0,289141.0,62337.799999999996,1258.065049985684
2021-11-05 00:00:00,0.852,60947.9,317153935.3,0.03,11.16,43.49,1037437,721315.0,285946.0,62505.93333333333,970.0756688675332
2021-11-06 00:00:00,0.55135,61467.1,260493501.9,0.04666666666666667,9.8,41.68,825483,623103.0,236233.0,61747.93333333334,1018.1505798892782
2021-11-07 00:00:00,0.5999666666666666,63264.8,301402150.1,0.03333333333333333,13.32,41.51,826432,591980.0,226128.0,61272.30000000001,282.82376137020765
2021-11-08 00:00:00,0.30586,67509.5,583849967.4,0.04,19.44,43.29,1018796,707131.0,285806.0,61893.26666666666,1215.8206789361961
2021-11-09 00:00:00,0.28678,66941.7,444215755.0,0.043333333333333335,21.96,45.66,1195638,796734.0,335411.0,64080.466666666674,3102.6816664506
2021-11-10 00:00:00,0.333,64892.2,608460351.2,0.060000000000000005,20.88,46.85,1022756,743397.0,301025.0,65905.33333333333,2304.3245047797636
2021-11-11 00:00:00,0.3406,64769.2,355460152.1,0.03,18.0,39.73,1037951,724206.0,293665.0,66447.8,1376.778024953601
2021-11-12 00:00:00,-0.007740000000000013,64134.1,478645588.0,0.02666666666666667,16.92,39.14,975353,697196.0,282049.0,65534.36666666667,1220.337077748817
2021-11-13 00:00:00,0.0,64370.6,200216587.9,0.03,15.48,39.14,828248,628022.0,238634.0,64598.5,406.8571862401373
2021-11-14 00:00:00,0.1779,65505.2,267874693.4,0.013333333333333334,13.02,41.51,806451,582647.0,224016.0,64424.63333333333,320.97928800560334
2021-11-15 00:00:00,0.07797499999999999,63611.8,383210071.3,0.016666666666666666,13.62,39.73,1083387,708944.0,288435.0,64669.96666666667,732.9352654420246
2021-11-16 00:00:00,0.49298333333333333,60060.8,778068482.2,0.03,17.46,45.66,1030573,740829.0,301103.0,64495.86666666666,952.8954262292247
2021-11-17 00:00:00,0.68775,60345.0,527388313.7,0.01,15.39,43.88,993545,708703.0,290390.0,63059.26666666666,2763.9360798196194
2021-11-18 00:00:00,0.4893571428571429,56877.7,622911867.5,0.01,15.98,45.07,990087,725020.0,293867.0,61339.200000000004,1973.2525129834303
2021-11-19 00:00:00,0.260025,58048.5,417030063.7,0.01,16.28,38.55,976682,713194.0,284719.0,59094.5,1925.056905651241
2021-11-20 00:00:00,0.16463333333333333,59707.4,310644998.4,0.01,13.02,39.73,848464,634393.0,249652.0,58423.73333333334,1763.8430665251624
2021-11-21 00:00:00,0.6235666666666667,58595.3,308717788.9,0.01,12.96,44.61,842004,586185.0,222949.0,58211.200000000004,1421.848792943738
2021-11-22 00:00:00,0.2898,56245.1,591121412.0,0.01,15.23,41.51,947435,676350.0,279165.0,58783.73333333334,845.3506037904464
2021-11-23 00:00:00,0.34505,57540.2,467100249.3,0.01,16.52,48.95,909010,700954.0,283401.0,58182.6,1767.6598343560242
2021-11-24 00:00:00,0.4510777777777778,57136.9,457719367.2,0.01,16.2,58.24,1071921,737069.0,298909.0,57460.200000000004,1177.1406075722612
2021-11-25 00:00:00,0.0,58952.4,412301934.9,0.013333333333333334,14.26,47.71,973237,741152.0,287496.0,56974.06666666666,662.7269598627612
2021-11-26 00:00:00,0.2601,53723.3,646552307.4,0.016666666666666666,18.14,44.61,996141,742035.0,292645.0,57876.5,953.3275040591088
2021-11-27 00:00:00,0.0,54714.7,286730318.6,0.01,14.58,39.03,777970,619406.0,240759.0,56604.200000000004,2654.9385435440167
2021-11-28 00:00:00,0.33069542915931804,57275.5,371130261.0,0.01,13.32,40.27,816560,560812.0,213768.0,55796.80000000001,2777.4227279972474
2021-11-29 00:00:00,0.6166,57777.4,408336675.0,0.01,14.25,43.47,993217,727580.0,301297.0,55237.833333333336,1832.9709690360703
2021-11-30 00:00:00,0.24162499999999998,56928.1,468364796.4,0.02,14.87,44.75,977183,737531.0,293876.0,56589.200000000004,1642.64682448652
2021-12-01 00:00:00,0.25239999999999996,57187.5,417797646.8,0.016666666666666666,13.32,40.27,1057704,727357.0,288422.0,57327.0,426.98572575159477
2021-12-02 00:00:00,0.4335,56484.6,337692238.2,0.013333333333333334,12.7,39.63,1184757,781370.0,313261.0,57297.666666666664,435.23573305618015
2021-12-03 00:00:00,0.22462,53630.4,434955898.6,0.01,13.01,38.99,1010596,738749.0,290139.0,56866.73333333334,355.44549980125703
2021-12-04 00:00:00,0.2949473280423281,49166.5,813911345.4,0.016666666666666666,29.74,62.01,961294,697287.0,253674.0,55767.5,1883.8562604391216
2021-12-05 00:00:00,0.2949473280423281,49398.1,489318419.3,0.006666666666666667,14.4,32.84,978899,588178.0,215213.0,53093.833333333336,3688.4379814942163
2021-12-06 00:00:00,0.68135,50442.4,626157750.5,0.01,13.98,33.38,1078373,701524.0,284467.0,50731.666666666664,2513.046128372749
2021-12-07 00:00:00,0.4333,50582.3,450594771.9,0.006666666666666667,11.86,30.68,983177,725368.0,288343.0,49669.0,679.7207588385027
2021-12-08 00:00:00,0.5753,50467.3,451349974.8,0.01,10.59,30.15,927369,660440.0,266110.0,50140.93333333333,647.1043372820919
2021-12-09 00:00:00,0.31755,47548.6,487901273.5,0.01,10.59,29.61,1123743,707394.0,282775.0,50497.333333333336,74.62910510832424
2021-12-10 00:00:00,-0.21719999999999998,47135.7,525084431.2,0.01,10.16,28.53,930831,716381.0,271375.0,49532.73333333334,1719.2716665289784
2021-12-11 00:00:00,0.2949473280423281,49391.6,332513353.3,0.01,9.11,25.84,805461,599422.0,225733.0,48383.86666666667,1816.0788648429866
2021-12-12 00:00:00,-0.07945,50055.1,280893046.0,0.01,12.24,29.74,725043,567489.0,214808.0,48025.299999999996,1201.1258759997072
2021-12-13 00:00:00,0.31446666666666667,46695.8,484063976.8,0.01,14.8,32.22,996713,690479.0,278211.0,48860.799999999996,1530.3710563115142
2021-12-14 00:00:00,0.4619333333333333,48355.2,374822293.2,0.006666666666666667,15.37,35.32,966596,684529.0,278275.0,48714.166666666664,1779.1602129458017
2021-12-15 00:00:00,0.19424285714285716,48873.4,467022214.6,0.01,14.23,33.46,1058257,707659.0,281103.0,48368.700000000004,1679.6906887864911
2021-12-16 00:00:00,0.350175,47624.6,390317185.2,0.01,12.81,29.12,873836,664445.0,256206.0,47974.799999999996,1137.5471682510865
2021-12-17 00:00:00,0.24695,46146.3,430522904.6,0.01,12.52,29.74,979005,660755.0,263495.0,48284.4,627.4032515026162
2021-12-18 00:00:00,0.0322,46825.3,256921386.3,0.006666666666666667,11.67,27.88,855978,616818.0,239170.0,47548.1,1365.1585219292645
2021-12-19 00:00:00,0.4215,46678.5,367966986.6,0.01,11.52,28.5,755797,557914.0,206719.0,46865.4,739.9653572946033
2021-12-20 00:00:00,-0.05556,46898.1,452867076.1,0.01,13.34,29.15,1015255,678671.0,266947.0,46550.03333333333,357.264626473823
2021-12-21 00:00:00,0.19324999999999998,48891.4,357318509.0,0.01,13.34,29.15,1009227,747663.0,304713.0,46800.63333333334,111.85872039975486
2021-12-22 00:00:00,0.6166,48582.3,389366494.2,0.01,13.04,31.74,992589,719298.0,288495.0,47489.333333333336,1219.1797420107714
2021-12-23 00:00:00,0.34505,50836.6,457414041.4,0.01,13.04,32.39,991240,744101.0,291799.0,48123.93333333333,1072.793653658258
2021-12-24 00:00:00,0.7739,50806.2,362202620.3,0.006666666666666667,13.64,33.68,974212,678663.0,260565.0,49436.76666666666,1222.102992112119
2021-12-25 00:00:00,0.2949473280423281,50405.9,237352986.8,0.01,12.43,33.68,866151,580922.0,207803.0,50075.03333333333,1292.834344890859
2021-12-26 00:00:00,-0.5423,50771.5,296678249.0,0.01,11.16,29.74,774902,574433.0,198574.0,50682.899999999994,240.37011044644717
2021-12-27 00:00:00,0.3689,50715.7,338802264.2,0.01,11.72,30.29,992531,674082.0,249548.0,50661.200000000004,221.77599057616206
2021-12-28 00:00:00,0.40455,47543.8,549598324.4,0.01,12.28,31.39,1051572,729388.0,265422.0,50631.03333333333,196.95728808392042
2021-12-29 00:00:00,0.34505,46466.4,385992871.4,0.01,12.0,28.09,1142870,741024.0,276083.0,49677.0,1847.6160558936676
2021-12-30 00:00:00,0.373,47122.4,355274219.9,0.01,12.0,28.09,977727,679386.0,245021.0,48241.966666666674,2209.007728218592
2021-12-31 00:00:00,0.4983,46216.4,421424853.8,0.006666666666666667,11.16,23.68,1093396,703405.0,269540.0,47044.200000000004,542.9402545365307
2022-01-01 00:00:00,-0.8934,47728.6,244429577.2,0.01,10.6,25.88,695722,512154.0,186834.0,46601.73333333334,467.915946863898
2022-01-02 00:00:00,0.3216495855379189,47291.8,230185198.6,0.01,12.96,33.46,734444,534857.0,196865.0,47022.46666666667,761.0369329602377
2022-01-03 00:00:00,0.36845000000000006,46443.4,326687252.8,0.01,13.98,34.09,948843,630932.0,234793.0,47078.93333333334,778.248914762831
2022-01-04 00:00:00,0.3216495855379189,45833.0,391342323.4,0.01,13.64,33.46,971141,680570.0,274544.0,47154.6,653.4926472395754
2022-01-05 00:00:00,0.17048333333333332,43456.8,642545805.9,0.01,15.01,35.35,1023484,698013.0,272155.0,46522.73333333334,732.6286189670252
2022-01-06 00:00:00,0.53635,43086.1,422214413.2,0.01,22.51,41.03,937879,690161.0,264899.0,45244.4,1577.9044204248235
2022-01-07 00:00:00,0.416,41561.4,564380542.4,0.01,22.17,36.61,961733,667941.0,255381.0,44125.299999999996,1490.4811605639982
